Country,Year,BM.GSR.ROYL.CD,BX.GSR.ROYL.CD,GB.XPD.RSDV.GD.ZS,IP.JRN.ARTC.SC,IP.PAT.NRES,IP.PAT.RESD,SP.POP.SCIE.RD.P6,SP.POP.TECH.RD.P6,TX.VAL.TECH.CD,TX.VAL.TECH.MF.ZS
SWE,2009,1855773288.71431,4599531239.93576,3.39527988433838,17467.59,463.0,2186.0,5079.7333984375,2113.79965,18592468694.0,18.7701316945871
SWE,2010,1498265136.39092,5812957074.80179,3.1678900718689,17762.17,353.0,2196.0,5251.4501953125,,22902021022.0,19.4077531750423
SWE,2011,1924300997.80834,6640162801.74967,3.18702006340027,18276.99,337.0,2004.0,5144.5537109375,2027.52593,25823123453.0,18.6931914783165
SWE,2012,2478866958.96532,7550143496.69063,3.23024988174438,19207.32,148.0,2288.0,5164.09619140625,,22163616232.0,17.978442577385
SWE,2013,2850657502.15466,8018199790.09021,3.26042008399963,19812.61,163.0,2332.0,6674.349609375,,21877015442.0,18.0204127033274
SWE,2014,3900834437.69764,9324192651.81698,3.10184001922607,20741.1,441.0,1984.0,6875.990234375,,21303682761.0,17.8738134733789
SWE,2015,4264682981.84237,8616377566.38121,3.21902990341187,20851.1,390.0,2038.0,6834.0341796875,,18912184944.0,18.1253358791084
SWE,2016,3332624578.15095,7849223239.93222,3.24735999107361,20820.51,352.0,2032.0,7154.529296875,,18693338070.0,17.8317330220114
SWE,2017,5119181580.53935,7973623808.3085,3.36279010772705,20754.74,305.0,1992.0,7383.41943359375,,17103361207.0,15.1063538000603
SWE,2018,4891649271.99512,7669090823.24003,3.32105994224548,20825.36,442.0,1838.0,7536.47509765625,,17172932185.0,14.1596908535273
SWE,2019,6949656309.31978,8670666778.6541,3.38757991790771,20969.01,388.0,1802.0,7834.3994140625,,17416511319.0,14.5009868461904
SWE,2020,9280974509.04588,8376832865.96392,3.52722001075745,21880.49,432.0,1764.0,7930.18115234375,,17724963070.0,15.1306699867391
SWE,2021,11240731551.4859,9517972112.72882,,,425.0,1771.0,,,18964942190.0,13.9287826832422
SWE,2022,14963639166.3195,8209587986.77567,,,,,,,,
TUR,1960,,,,,,,,,,
TUR,1961,,,,,,,,,,
TUR,1962,,,,,,,,,,
TUR,1963,,,,,,,,,,
TUR,1964,,,,,,,,,,
TUR,1965,,,,,,,,,,
TUR,1966,,,,,,,,,,
TUR,1967,,,,,,,,,,
TUR,1968,,,,,,,,,,
TUR,1969,,,,,,,,,,
TUR,1970,,,,,,,,,,
TUR,1971,,,,,,,,,,
TUR,1972,,,,,,,,,,
TUR,1973,,,,,,,,,,
TUR,1974,,,,,,,,,,
TUR,1975,,,,,,,,,,
TUR,1976,,,,,,,,,,
TUR,1977,,,,,,,,,,
TUR,1978,,,,,,,,,,
TUR,1979,,,,,,,,,,
TUR,1980,,,,,527.0,134.0,,,,
TUR,1981,,,,,368.0,157.0,,,,
TUR,1982,,,,,385.0,126.0,,,,
TUR,1983,,,,,,,,,,
TUR,1984,,,,,447.0,153.0,,,,
TUR,1985,,,,,461.0,132.0,,,,
TUR,1986,,,,,552.0,174.0,,,,
TUR,1987,,,,,760.0,138.0,,,,
TUR,1988,,,,,747.0,153.0,,,,
TUR,1989,,,,,886.0,162.0,,,,
TUR,1990,,,,,1090.0,138.0,,,,
TUR,1991,,,,,1057.0,148.0,,,,
TUR,1992,,,,,1063.0,189.0,,,,
TUR,1993,,,,,1057.0,169.0,,,,
TUR,1994,,,,,1216.0,151.0,,,,
TUR,1995,,,,,1520.0,170.0,,,,
TUR,1996,124000000.0,,0.451590001583099,5040.7,735.0,189.0,304.341979980469,34.22901,,
TUR,1997,275000000.0,,0.491690009832382,5389.78,1327.0,203.0,313.188598632813,39.30593,,
TUR,1998,242000000.0,,0.361979991197586,5770.4,2276.0,207.0,308.578186035156,35.15427,,
TUR,1999,186000000.0,,0.455570012331009,6742.31,2744.0,276.0,322.135803222656,38.06549,,
TUR,2000,173000000.0,,0.465579986572266,6815.4,3156.0,277.0,365.005218505859,37.33385,,
TUR,2001,119000000.0,,0.522469997406006,8591.94,2875.0,337.0,353.656433105469,39.88021,,
TUR,2002,107000000.0,,0.509039998054504,10971.39,1424.0,414.0,368.330108642578,39.40418,,
TUR,2003,167000000.0,,0.465319991111755,13463.11,348.0,489.0,494.179077148438,46.78511,,
TUR,2004,362000000.0,,0.497130006551743,16025.99,235.0,682.0,505.537689208984,49.86213,,
TUR,2005,439000000.0,,0.563809990882874,17794.68,218.0,928.0,576.391479492188,69.9943,,
TUR,2006,531000000.0,,0.552919983863831,19561.21,160.0,1072.0,620.498229980469,83.25706,,
TUR,2007,647000000.0,,0.686160027980804,21637.21,211.0,1810.0,713.804809570313,106.63505,1855715217.0,2.13704775798336
TUR,2008,729000000.0,,0.687409996986389,22022.16,176.0,2221.0,749.9560546875,108.09362,1909881738.0,1.83631329964487
TUR,2009,648000000.0,,0.803619980812073,25022.23,177.0,2555.0,809.8349609375,123.01399,1568804095.0,2.0048077609793
TUR,2010,816000000.0,,0.793690025806427,26424.46,177.0,3180.0,889.58447265625,143.12489,1943251656.0,2.19465469996973
TUR,2011,680000000.0,,0.793929994106293,27180.38,228.0,3885.0,981.827453613281,172.25079,2202094015.0,2.1105652258424
TUR,2012,741000000.0,,0.825950026512146,28322.28,232.0,4434.0,1100.08410644531,190.02195,2327204095.0,2.15474253241852
TUR,2013,1582000000.0,102000000.0,0.812059998512268,30326.35,269.0,4392.0,1173.18823242188,197.97172,3782388286.0,3.13023252515566
TUR,2014,1686000000.0,98000000.0,0.856400012969971,31004.71,331.0,4766.0,1160.92358398438,208.25998,4292918460.0,3.37964066838788
TUR,2015,1624000000.0,81000000.0,0.876890003681183,32968.6,489.0,5352.0,1211.78503417969,220.52787,3872098694.0,3.43602412158813
TUR,2016,1882000000.0,89000000.0,0.938160002231598,35162.5,618.0,6230.0,1254.67456054688,316.20535,3421633945.0,3.03809561130311
TUR,2017,1777000000.0,112000000.0,0.952719986438751,33239.62,380.0,8175.0,1379.41198730469,353.73836,4068849600.0,3.23269565316732
TUR,2018,2114000000.0,167000000.0,1.02516996860504,33686.23,310.0,7156.0,1533.26452636719,,3735725595.0,2.67351882884454
TUR,2019,2181000000.0,195000000.0,1.06429004669189,37430.02,217.0,7871.0,1624.30139160156,,4280200491.0,3.0281378949985
TUR,2020,2349000000.0,260000000.0,1.08893001079559,42623.31,238.0,7920.0,1775.34704589844,,4172699768.0,3.15272447974192
TUR,2021,2738000000.0,375000000.0,,,242.0,8234.0,,,5715251922.0,3.28355884557685
TUR,2022,2853000000.0,234000000.0,,,,,,,,
USA,1960,,,,,,,,,,
USA,1961,,,,,,,,,,
USA,1962,,,,,,,,,,
USA,1963,,,,,,,,,,
USA,1964,,,,,,,,,,
USA,1965,,,,,,,,,,
USA,1966,,,,,,,,,,
USA,1967,,,,,,,,,,
USA,1968,,,,,,,,,,
USA,1969,,,,,,,,,,
USA,1970,220000000.0,2330000000.0,,,,,,,,
USA,1971,240000000.0,2550000000.0,,,,,,,,
USA,1972,300000000.0,2780000000.0,,,,,,,,
USA,1973,400000000.0,3230000000.0,,,,,,,,
USA,1974,360000000.0,3830000000.0,,,,,,,,
USA,1975,480000000.0,4310000000.0,,,,,,,,
USA,1976,500000000.0,4370000000.0,,,,,,,,
USA,1977,510000000.0,4920000000.0,,,,,,,,
USA,1978,670000000.0,5880000000.0,,,,,,,,
USA,1979,850000000.0,6190000000.0,,,,,,,,
USA,1980,730000000.0,7080000000.0,,,42231.0,62098.0,,,,
USA,1981,650000000.0,7280000000.0,,,44009.0,62404.0,,,,
USA,1982,800000000.0,5610000000.0,,,46309.0,63316.0,,,,
USA,1983,940000000.0,5780000000.0,,,44312.0,59391.0,,,,
USA,1984,1170000000.0,6180000000.0,,,49443.0,61841.0,,,,
USA,1985,1170000000.0,6680000000.0,,,51562.0,63673.0,,,,
USA,1986,1401000000.0,8114000000.0,,,55721.0,65195.0,,,,
USA,1987,1857000000.0,10174000000.0,,,63522.0,68315.0,,,,
USA,1988,2601000000.0,12147000000.0,,,68644.0,75192.0,,,,
USA,1989,2530000000.0,13820000000.0,,,76337.0,82370.0,,,,
USA,1990,3140000000.0,16640000000.0,,,80520.0,90643.0,,,,
USA,1991,4040000000.0,17820000000.0,,,84160.0,87955.0,,,,
USA,1992,5162000000.0,20841000000.0,,,90922.0,92425.0,,,,
USA,1993,5032000000.0,21694000000.0,,,84241.0,99955.0,,,,
USA,1994,5852000000.0,26712000000.0,,,95522.0,107233.0,,,,
USA,1995,6919000000.0,30289000000.0,,,104180.0,123962.0,,,,
USA,1996,7837000000.0,32470000000.0,2.45001006126404,313391.54,105054.0,106892.0,3140.32983398438,,,
USA,1997,9161000000.0,33228000000.0,2.47983002662659,311116.82,101282.0,119214.0,3242.75390625,,,
USA,1998,11235000000.0,35626000000.0,2.50400996208191,302600.31,102246.0,134733.0,3407.69970703125,,,
USA,1999,12845000000.0,39913000000.0,2.54964995384216,296940.93,116512.0,149251.0,3465.03125,,,
USA,2000,16139000000.0,43476000000.0,2.6287899017334,306472.5,131100.0,164795.0,3495.45947265625,,,
USA,2001,16207000000.0,41004000000.0,2.64829993247986,306733.89,148958.0,177513.0,3566.03002929688,,,
USA,2002,18981000000.0,44815000000.0,2.55925989151001,320944.51,150200.0,184245.0,3650.92041015625,,,
USA,2003,18652000000.0,47307000000.0,2.56454992294312,330542.54,153500.0,188941.0,3892.27221679688,,,
USA,2004,22818000000.0,56943000000.0,2.5024299621582,354737.37,167407.0,189536.0,3786.53686523438,,,
USA,2005,24126000000.0,64466000000.0,2.51696991920471,385577.39,182866.0,207867.0,3739.73559570313,,,
USA,2006,23075000000.0,70999000000.0,2.55764007568359,389728.34,204182.0,221784.0,3802.86962890625,,,
USA,2007,24615000000.0,84497000000.0,2.63160991668701,392348.65,214807.0,241347.0,3777.51416015625,,240506015844.0,29.8795676378396
USA,2008,27764000000.0,89672000000.0,2.76791000366211,395157.82,224733.0,231588.0,3932.77685546875,,243004983889.0,28.404430095272
USA,2009,29421000000.0,85730000000.0,2.81270003318787,399757.26,231194.0,224912.0,4088.931640625,,150884049387.0,24.3474619688628
USA,2010,31115000000.0,94968000000.0,2.73539996147156,409511.63,248249.0,241977.0,3883.22973632813,,166039756444.0,22.6066683540001
USA,2011,32912000000.0,107053000000.0,2.76524996757507,423222.43,255832.0,247750.0,4025.4013671875,,166463697491.0,20.6130352755425
USA,2012,35061000000.0,107869000000.0,2.68165993690491,425131.48,274033.0,268782.0,3989.56079101563,,169065944865.0,20.1632971502574
USA,2013,35294000000.0,113824000000.0,2.71153998374939,426596.66,283781.0,287831.0,4090.93139648438,,169222381420.0,20.1783051022364
USA,2014,37562000000.0,116380000000.0,2.72150993347168,428140.59,293706.0,285096.0,4205.87060546875,,175881164582.0,20.4671436511588
USA,2015,35178000000.0,111151000000.0,2.78205990791321,428203.78,301075.0,288335.0,4269.8740234375,,175243750732.0,21.3809410798361
USA,2016,41974000000.0,112981000000.0,2.84584999084473,428476.45,310244.0,295327.0,4251.1640625,,173921742498.0,22.4113430026498
USA,2017,44406000000.0,118147000000.0,2.8957200050354,430198.17,313052.0,293904.0,4411.69921875,,154545029027.0,19.2588183686194
USA,2018,42736000000.0,114819000000.0,3.00081992149353,435033.88,312046.0,285095.0,4748.841796875,,153808462622.0,18.4740536431417
USA,2019,42273000000.0,122533000000.0,3.16609001159668,438020.45,336340.0,285113.0,4821.2275390625,,153923490830.0,18.6726517365752
USA,2020,47708000000.0,115557000000.0,3.45018005371094,455855.57,327586.0,269586.0,,,141538563122.0,19.4838486918049
USA,2021,43342000000.0,124614000000.0,,,329229.0,262244.0,,,169217253983.0,19.8938692003858
USA,2022,48483000000.0,125672000000.0,,,,,,,,
